sku,base_code,product_name,department,class_name,shopping_category,gender,gender_tags,color_tags,size_tags,store_count,total_stock,mrp,sale_price,usage_tags,workout_tags,discomfort_tags,priority_tag,social_tags,offer_tags,manual_recovery_override,image_link,recommend_reason,shopping_apparel,shopping_footwear,shopping_accessories,supports_female,supports_male,workout_cardio,workout_strength,workout_flexibility,workout_sports,workout_others,issue_foot_leg_discomfort,issue_back_shoulder_pain,issue_other_recovery,issue_no_issues,priority_style_first,priority_function_first,priority_both_equally,social_alone,social_with_friend_partner,social_group_classes
CS704202M,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,leisure_wear,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704202XXL,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,leisure_wear,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704203L,,Women Off White Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704203M,,Women Off White Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704203S,,Women Off White Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704203XXL,,Women Off White Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704204L,,Women Black Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704204M,,Women Black Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704204S,,Women Black Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704204XL,,Women Black Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704204XXL,,Women Black Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704205M,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704205S,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704205XL,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704205XXL,,Women Navy Joggers,Apparel,Joggers,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704206XXL,,Men T-Shirt PURPLE,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|light_to_medium_intensity_daily_activity|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/light to medium intensity daily activity/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704207L,,Men Sky Blue T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|strength|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/strength | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704207M,,Men Sky Blue T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|strength|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/strength | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704207S,,Men Sky Blue T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|strength|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/strength | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704208L,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704208M,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704208S,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704208XL,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704208XXXL,,Cult Essential Cotton Pack of 2 T-shirts - Purple & Black,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,both_equally,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:both_equally | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1
CS704209M,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704209S,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704209XL,,Women Multicolor T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704211L,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704211M,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704211S,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704211XL,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704213L,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704213M,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704213S,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704213XL,,Women Green T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,leisure_wear|travel|walk|work,cardio,,both_equally,alone|with_friend_partner,pairable,0,,usage:leisure wear/travel/walk | workouts:cardio | priority:both_equally | social:alone/with_friend_partner,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
CS704217L,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704217M,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704217S,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704217XL,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704217XXL,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704218L,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704218M,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704218S,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704218XL,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704218XXL,,Men Multicolor T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704219XL,,Men Navy T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704220L,,Men Maroon T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704220M,,Men Maroon T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
